Service Request No,original_address_field,st_num_x,st_dir_x,st_name,Location,Created Date,Status Date,Status,Vehicle Make/Model,License Plate Number,Pound assigned inventory number,City X Coordinate,City Y Coordinate,Vehicle Body Style,impound_date,date,X Coordinate,Y Coordinate,X,Y,iss_dt_tim,st_num_y,st_dir_y,st_nm,st_name_edit,address,lcns_plt_s,viol_cd,viol_desc,rpt_dstrct,vhcl_make,fine_lvl,tckt_que,year,on_route,datetime,penalty
,,,,,,,,,,0399E,,,,,,1/1/2016 0:00,,,-87.6716299,42.00212,1/1/2016 15:36,6609,N,CLARK,CLARK ST,6609 N CLARK,WA,964060,3-7 AM SNOW ROUTE,24,TOYT,60,Define,2016,TRUE,1/1/2016 15:36,TICKET - NO TOW
,,,,,,,,,,E794300,,,,,,1/1/2016 0:00,,,-87.6699299,41.99785,1/1/2016 3:14,1553,W,DEVON,DEVON AVE,1553 W DEVON,IL,964060,3-7 AM SNOW ROUTE,24,TOYT,60,Paid,2016,TRUE,1/1/2016 3:14,TICKET - NO TOW
,,,,,,,,,,E868803,,,,,,1/5/2016 0:00,,,-87.76986,41.91978,1/5/2016 3:20,5742,W,GRAND,GRAND AVE,5742 W GRAND,IL,964060,3-7 AM SNOW ROUTE,25,CHEV,60,Paid,2016,FALSE,1/5/2016 3:20,TICKET - NO TOW
,,,,,,,,,,R597115,,,,,,1/5/2016 0:00,,,-87.76996,41.9198,1/5/2016 3:23,5744,W,GRAND,GRAND AVE,5744 W GRAND,IL,964060,3-7 AM SNOW ROUTE,25,FORD,60,Paid,2016,FALSE,1/5/2016 3:23,TICKET - NO TOW
,,,,,,,,,,Z588325,,,,,,1/5/2016 0:00,,,-87.77005,41.91982,1/5/2016 3:26,5748,W,GRAND,GRAND AVE,5748 W GRAND,IL,964060,3-7 AM SNOW ROUTE,25,FORD,120,Notice,2016,FALSE,1/5/2016 3:26,TICKET - NO TOW
,,,,,,,,,,1089661B,,,,,,1/5/2016 0:00,,,-87.7715599,41.92009,1/5/2016 3:29,5820,W,GRAND,GRAND AVE,5820 W GRAND,IL,964060,3-7 AM SNOW ROUTE,25,MAZD,60,Paid,2016,FALSE,1/5/2016 3:29,TICKET - NO TOW
,,,,,,,,,,N716183,,,,,,1/5/2016 0:00,,,-87.7733796,41.9202863,1/5/2016 3:34,5902,W,GRAND,GRAND AVE,5902 W GRAND,IL,964060,3-7 AM SNOW ROUTE,25,JEEP,120,Notice,2016,FALSE,1/5/2016 3:34,TICKET - NO TOW
,,,,,,,,,,Z148448,,,,,,1/5/2016 0:00,,,-87.77355,41.92046,1/5/2016 3:36,5906,W,GRAND,GRAND AVE,5906 W GRAND,IL,964060,3-7 AM SNOW ROUTE,25,MITS,60,Paid,2016,FALSE,1/5/2016 3:36,TICKET - NO TOW
,,,,,,,,,,P122327,,,,,,1/5/2016 0:00,,,-87.77277,41.91975,1/5/2016 3:40,5859,W,GRAND,GRAND AVE,5859 W GRAND,IL,964060,3-7 AM SNOW ROUTE,25,TOYT,120,Paid,2016,FALSE,1/5/2016 3:40,TICKET - NO TOW
,,,,,,,,,,87662FF,,,,,,1/5/2016 0:00,,,-87.7727987,41.9198994,1/5/2016 3:42,5855,W,GRAND,GRAND AVE,5855 W GRAND,IL,964060,3-7 AM SNOW ROUTE,25,TOYT,60,Paid,2016,FALSE,1/5/2016 3:42,TICKET - NO TOW
,,,,,,,,,,1100211,,,,,,1/5/2016 0:00,,,-87.7696592,41.9195958,1/5/2016 3:18,5738,W,GRAND,GRAND AVE,5738 W GRAND,IL,964060,3-7 AM SNOW ROUTE,25,FORD,60,Define,2016,FALSE,1/5/2016 3:18,TICKET - NO TOW
,,,,,,,,,,452S310,,,,,,1/5/2016 0:00,,,-87.76986,41.91978,1/5/2016 3:21,5742,W,GRAND,GRAND AVE,5742 W GRAND,IL,964060,3-7 AM SNOW ROUTE,25,FORD,120,Notice,2016,FALSE,1/5/2016 3:21,TICKET - NO TOW
,,,,,,,,,,E818876,,,,,,1/5/2016 0:00,,,-87.77005,41.91982,1/5/2016 3:23,5748,W,GRAND,GRAND AVE,5748 W GRAND,IL,964060,3-7 AM SNOW ROUTE,25,CHRY,120,Notice,2016,FALSE,1/5/2016 3:23,TICKET - NO TOW
,,,,,,,,,,R470744,,,,,,1/5/2016 0:00,,,-87.77251,41.92027,1/5/2016 3:30,5846,W,GRAND,GRAND AVE,5846 W GRAND,IL,964060,3-7 AM SNOW ROUTE,25,TOYT,60,Paid,2016,FALSE,1/5/2016 3:30,TICKET - NO TOW
,,,,,,,,,,K845772,,,,,,1/5/2016 0:00,,,-87.77406,41.91998,1/5/2016 3:28,5921,W,GRAND,GRAND AVE,5921 W GRAND,IL,964060,3-7 AM SNOW ROUTE,25,CHRY,60,Dismissed,2016,FALSE,1/5/2016 3:28,TICKET - NO TOW
,,,,,,,,,,V323329,,,,,,1/5/2016 0:00,,,-87.7728671,41.9199117,1/5/2016 3:41,5857,W,GRAND,GRAND AVE,5857 W GRAND,IL,964060,3-7 AM SNOW ROUTE,25,TOYT,120,Paid,2016,FALSE,1/5/2016 3:41,TICKET - NO TOW
,,,,,,,,,,1253606,,,,,,1/5/2016 0:00,,,-87.7090557,41.8810712,1/5/2016 3:31,3310,W,MADISON,MADISON ST,3310 W MADISON,IL,964060,3-7 AM SNOW ROUTE,11,MITS,60,Dismissed,2016,TRUE,1/5/2016 3:31,TICKET - NO TOW
,,,,,,,,,,6992139,,,,,,1/1/2016 0:00,,,-87.62778,41.86679,1/1/2016 3:09,1220,S,STATE ST,STATE ST,1220 S STATE ST,IL,964060,3-7 AM SNOW ROUTE,1,TOYT,60,Define,2016,TRUE,1/1/2016 3:09,TICKET - NO TOW
,,,,,,,,,,V934847,,,,,,1/1/2016 0:00,,,-87.64935,41.88147,1/1/2016 3:49,845,W,MADISON,MADISON ST,845 W MADISON,IL,964060,3-7 AM SNOW ROUTE,12,MAZD,120,Paid,2016,TRUE,1/1/2016 3:49,TICKET - NO TOW
,,,,,,,,,,T326022,,,,,,1/2/2016 0:00,,,-87.6601354,41.8816792,1/2/2016 3:18,1306,W,MADISON,MADISON ST,1306 W MADISON,IL,964060,3-7 AM SNOW ROUTE,12,MAZD,60,Define,2016,TRUE,1/2/2016 3:18,TICKET - NO TOW
,,,,,,,,,,9489435,,,,,,1/2/2016 0:00,,,-87.6526637,41.8815237,1/2/2016 3:27,1015,W,MADISON,MADISON ST,1015 W MADISON,IL,964060,3-7 AM SNOW ROUTE,12,TOYT,60,Paid,2016,TRUE,1/2/2016 3:27,TICKET - NO TOW
,,,,,,,,,,P254568,,,,,,1/1/2016 0:00,,,-87.6757953,41.9095062,1/1/2016 3:09,1527,N,MILWAUKEE,MILWAUKEE AVE,1527 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,HOND,60,Paid,2016,TRUE,1/1/2016 3:09,TICKET - NO TOW
,,,,,,,,,,S746369,,,,,,1/1/2016 0:00,,,-87.67579,41.90964,1/1/2016 3:09,1539,N,MILWAUKEE,MILWAUKEE AVE,1539 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,TOYT,60,Paid,2016,TRUE,1/1/2016 3:09,TICKET - NO TOW
,,,,,,,,,,AE18686,,,,,,1/4/2016 0:00,,,-87.7667849,41.9433217,1/4/2016 3:14,3440,N,CENTRAL,CENTRAL AVE,3440 N CENTRAL,AZ,964060,3-7 AM SNOW ROUTE,16,FORD,60,Define,2016,TRUE,1/4/2016 3:14,TICKET - NO TOW
,,,,,,,,,,R804981,,,,,,1/3/2016 0:00,,,-87.711346,41.9758649,1/3/2016 4:14,3302,W,FOSTER AVE,FOSTER AVE,3302 W FOSTER AVE,IL,964060,3-7 AM SNOW ROUTE,17,LINC,60,Define,2016,TRUE,1/3/2016 4:14,TICKET - NO TOW
,,,,,,,,,,S235841,,,,,,1/3/2016 0:00,,,-87.70913,41.98006,1/3/2016 4:21,5422,N,KEDZIE AVE,KEDZIE AVE,5422 N KEDZIE AVE,IL,964060,3-7 AM SNOW ROUTE,17,FORD,60,Paid,2016,TRUE,1/3/2016 4:21,TICKET - NO TOW
,,,,,,,,,,OMARS6,,,,,,1/1/2016 0:00,,,-87.67624,41.90993,1/1/2016 3:18,1557,N,MILWAUKEE,MILWAUKEE AVE,1557 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,DODG,60,Paid,2016,TRUE,1/1/2016 3:18,TICKET - NO TOW
,,,,,,,,,,K969536,,,,,,1/1/2016 0:00,,,-87.6767021,41.910092,1/1/2016 3:21,1575,N,MILWAUKEE,MILWAUKEE AVE,1575 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,HOND,60,Paid,2016,TRUE,1/1/2016 3:21,TICKET - NO TOW
,,,,,,,,,,6550395,,,,,,1/1/2016 0:00,,,-87.6763456,41.9095183,1/1/2016 3:25,1548,N,MILWAUKEE,MILWAUKEE AVE,1548 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,TOYT,60,Paid,2016,TRUE,1/1/2016 3:25,TICKET - NO TOW
,,,,,,,,,,S919642,,,,,,1/2/2016 0:00,,,-87.6795142,41.9115244,1/2/2016 3:28,1662,N,MILWAUKEE,MILWAUKEE AVE,1662 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,NISS,60,Define,2016,TRUE,1/2/2016 3:28,TICKET - NO TOW
,,,,,,,,,,Z156774,,,,,,1/5/2016 0:00,,,-87.7676,41.91937,1/5/2016 3:15,5648,W,GRAND,GRAND AVE,5648 W GRAND,IL,964060,3-7 AM SNOW ROUTE,25,LEXU,60,Paid,2016,FALSE,1/5/2016 3:15,TICKET - NO TOW
,,,,,,,,,,1121849,,,,,,1/5/2016 0:00,,,-87.77024,41.9198499,1/5/2016 3:26,5752,W,GRAND,GRAND AVE,5752 W GRAND,IL,964060,3-7 AM SNOW ROUTE,25,DODG,60,Paid,2016,FALSE,1/5/2016 3:26,TICKET - NO TOW
,,,,,,,,,,Z238644,,,,,,1/1/2016 0:00,,,-87.67588,41.90903,1/1/2016 3:30,1524,N,MILWAUKEE,MILWAUKEE AVE,1524 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,SUBA,60,Paid,2016,TRUE,1/1/2016 3:30,TICKET - NO TOW
,,,,,,,,,,V879198,,,,,,1/1/2016 0:00,,,-87.67346,41.9075,1/1/2016 3:32,1418,N,MILWAUKEE,MILWAUKEE AVE,1418 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,ACUR,60,Paid,2016,TRUE,1/1/2016 3:32,TICKET - NO TOW
,,,,,,,,,,P614993,,,,,,1/1/2016 0:00,,,-87.67291,41.90772,1/1/2016 3:34,1415,N,MILWAUKEE,MILWAUKEE AVE,1415 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,KIA,60,Paid,2016,TRUE,1/1/2016 3:34,TICKET - NO TOW
,,,,,,,,,,5545949,,,,,,1/7/2016 0:00,,,-87.677,41.90974,1/7/2016 3:21,1564,N,MILWAUKEE,MILWAUKEE AVE,1564 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,LINC,60,Paid,2016,TRUE,1/7/2016 3:21,TICKET - NO TOW
,,,,,,,,,,Z565179,,,,,,1/2/2016 0:00,,,-87.67865,41.91144,1/2/2016 3:26,1643,N,MILWAUKEE,MILWAUKEE AVE,1643 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,HYUN,60,Paid,2016,TRUE,1/2/2016 3:26,TICKET - NO TOW
,,,,,,,,,,L643023,,,,,,1/3/2016 0:00,,,-87.6763456,41.9095183,1/3/2016 3:11,1548,N,MILWAUKEE,MILWAUKEE AVE,1548 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,NISS,60,Paid,2016,TRUE,1/3/2016 3:11,TICKET - NO TOW
,,,,,,,,,,N716276,,,,,,1/3/2016 0:00,,,-87.6761881,41.9094168,1/3/2016 3:12,1542,N,MILWAUKEE,MILWAUKEE AVE,1542 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,TOYT,60,Paid,2016,TRUE,1/3/2016 3:12,TICKET - NO TOW
,,,,,,,,,,54836FF,,,,,,1/3/2016 0:00,,,-87.673,41.90781,1/3/2016 3:17,1417,N,MILWAUKEE,MILWAUKEE AVE,1417 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,FORD,60,Define,2016,TRUE,1/3/2016 3:17,TICKET - NO TOW
,,,,,,,,,,L633262,,,,,,1/3/2016 0:00,,,-87.677,41.90974,1/3/2016 3:22,1564,N,MILWAUKEE,MILWAUKEE AVE,1564 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,NISS,60,Paid,2016,TRUE,1/3/2016 3:22,TICKET - NO TOW
,,,,,,,,,,S675947,,,,,,1/3/2016 0:00,,,-87.7028924,41.9261364,1/3/2016 3:36,2476,N,MILWAUKEE,MILWAUKEE AVE,2476 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,GMC,60,Paid,2016,TRUE,1/3/2016 3:36,TICKET - NO TOW
,,,,,,,,,,R389926,,,,,,1/3/2016 0:00,,,-87.70359,41.9271,1/3/2016 3:41,2507,N,MILWAUKEE,MILWAUKEE AVE,2507 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,FORD,60,Paid,2016,TRUE,1/3/2016 3:41,TICKET - NO TOW
,,,,,,,,,,K533158,,,,,,1/3/2016 0:00,,,-87.704162,41.9272445,1/3/2016 3:43,2525,N,MILWAUKEE,MILWAUKEE AVE,2525 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,TOYT,120,Paid,2016,TRUE,1/3/2016 3:43,TICKET - NO TOW
,,,,,,,,,,E738842,,,,,,1/3/2016 0:00,,,-87.70444,41.92756,1/3/2016 3:44,2535,N,MILWAUKEE,MILWAUKEE AVE,2535 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,FORD,60,Paid,2016,TRUE,1/3/2016 3:44,TICKET - NO TOW
,,,,,,,,,,S318690,,,,,,1/3/2016 0:00,,,-87.7047,41.9277,1/3/2016 3:45,2545,N,MILWAUKEE,MILWAUKEE AVE,2545 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,HOND,60,Paid,2016,TRUE,1/3/2016 3:45,TICKET - NO TOW
,,,,,,,,,,E589079,,,,,,1/3/2016 0:00,,,-87.7042815,41.9269801,1/3/2016 3:49,2524,N,MILWAUKEE,MILWAUKEE AVE,2524 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,FORD,60,Paid,2016,TRUE,1/3/2016 3:49,TICKET - NO TOW
,,,,,,,,,,8503835,,,,,,1/3/2016 0:00,,,-87.7042038,41.9269325,1/3/2016 3:51,2520,N,MILWAUKEE,MILWAUKEE AVE,2520 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,TOYT,60,Paid,2016,TRUE,1/3/2016 3:51,TICKET - NO TOW
,,,,,,,,,,E284721,,,,,,1/3/2016 0:00,,,-87.7036063,41.9265743,1/3/2016 3:52,2500,N,MILWAUKEE,MILWAUKEE AVE,2500 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,AUDI,60,Paid,2016,TRUE,1/3/2016 3:52,TICKET - NO TOW
,,,,,,,,,,V241506,,,,,,1/3/2016 0:00,,,-87.67363,41.90826,1/3/2016 3:19,1441,N,MILWAUKEE,MILWAUKEE AVE,1441 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,NISS,60,Paid,2016,TRUE,1/3/2016 3:19,TICKET - NO TOW
,,,,,,,,,,Y772427,,,,,,1/3/2016 0:00,,,-87.69878,41.92414,1/3/2016 3:30,2351,N,MILWAUKEE,MILWAUKEE AVE,2351 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,NISS,60,Paid,2016,TRUE,1/3/2016 3:30,TICKET - NO TOW
,,,,,,,,,,Y772427,,,,,,1/3/2016 0:00,,,-87.69878,41.92414,1/3/2016 3:13,2351,N,MILWAUKEE,MILWAUKEE AVE,2351 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,NISS,60,Paid,2016,TRUE,1/3/2016 3:13,TICKET - NO TOW
,,,,,,,,,,E382898,,,,,,1/3/2016 0:00,,,-87.70321,41.92619,1/3/2016 3:35,2474,N,MILWAUKEE,MILWAUKEE AVE,2474 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,MITS,60,Paid,2016,TRUE,1/3/2016 3:35,TICKET - NO TOW
,,,,,,,,,,S890690,,,,,,1/3/2016 0:00,,,-87.70444,41.92756,1/3/2016 3:44,2535,N,MILWAUKEE,MILWAUKEE AVE,2535 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,FORD,60,Paid,2016,TRUE,1/3/2016 3:44,TICKET - NO TOW
,,,,,,,,,,A156045,,,,,,1/3/2016 0:00,,,-87.70455,41.92762,1/3/2016 3:45,2539,N,MILWAUKEE,MILWAUKEE AVE,2539 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,NISS,60,Paid,2016,TRUE,1/3/2016 3:45,TICKET - NO TOW
,,,,,,,,,,G127038,,,,,,1/3/2016 0:00,,,-87.7048499,41.92719,1/3/2016 3:48,2534,N,MILWAUKEE,MILWAUKEE AVE,2534 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,DODG,60,Paid,2016,TRUE,1/3/2016 3:48,TICKET - NO TOW
,,,,,,,,,,5653010,,,,,,1/3/2016 0:00,,,-87.7036063,41.9265743,1/3/2016 3:53,2500,N,MILWAUKEE,MILWAUKEE AVE,2500 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,HOND,60,Paid,2016,TRUE,1/3/2016 3:53,TICKET - NO TOW
,,,,,,,,,,S730549,,,,,,1/3/2016 0:00,,,-87.704162,41.9272445,1/3/2016 3:57,2525,N,MILWAUKEE,MILWAUKEE AVE,2525 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,CHEV,120,Bankruptcy,2016,TRUE,1/3/2016 3:57,TICKET - NO TOW
,,,,,,,,,,Z441318,,,,,,1/3/2016 0:00,,,-87.6955861,41.9219732,1/3/2016 5:05,2251,N,MILWAUKEE,MILWAUKEE AVE,2251 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,TOYT,120,Paid,2016,TRUE,1/3/2016 5:05,TICKET - NO TOW
,,,,,,,,,,E431142,,,,,,1/3/2016 0:00,,,-87.7007806,41.9251678,1/3/2016 3:16,2411,N,MILWAUKEE,MILWAUKEE AVE,2411 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,HYUN,60,Paid,2016,TRUE,1/3/2016 3:16,TICKET - NO TOW
,,,,,,,,,,V986593,,,,,,1/6/2016 0:00,,,-87.6272651,41.8713346,1/6/2016 3:06,825,S,STATE,STATE ST,825 S STATE,IL,964060,3-7 AM SNOW ROUTE,1,MERZ,120,Notice,2016,TRUE,1/6/2016 3:06,TICKET - NO TOW
,,,,,,,,,,A565233,,,,,,1/5/2016 0:00,,,-87.6272751,41.8716491,1/5/2016 5:33,811,S,STATE,STATE ST,811 S STATE,IL,964060,3-7 AM SNOW ROUTE,1,LEXU,60,Paid,2016,TRUE,1/5/2016 5:33,TICKET - NO TOW
,,,,,,,,,,10434N,,,,,,1/3/2016 0:00,,,-87.6277353,41.8712782,1/3/2016 3:01,840,S,STATE,STATE ST,840 S STATE,IL,964060,3-7 AM SNOW ROUTE,1,FORD,60,Define,2016,TRUE,1/3/2016 3:01,TICKET - NO TOW
,,,,,,,,,,T932213,,,,,,1/1/2016 0:00,,,-87.6415724,41.8817218,1/1/2016 3:24,557,W,MADISON,MADISON ST,557 W MADISON,IL,964060,3-7 AM SNOW ROUTE,1,TOYT,60,Paid,2016,TRUE,1/1/2016 3:24,TICKET - NO TOW
,,,,,,,,,,S880002,,,,,,1/1/2016 0:00,,,-87.64198,41.88113,1/1/2016 3:30,571,W,MADISON,MADISON ST,571 W MADISON,IL,964060,3-7 AM SNOW ROUTE,1,FORD,60,Paid,2016,TRUE,1/1/2016 3:30,TICKET - NO TOW
,,,,,,,,,,L282430,,,,,,1/1/2016 0:00,,,-87.64198,41.88113,1/1/2016 3:30,571,W,MADISON,MADISON ST,571 W MADISON,IL,964060,3-7 AM SNOW ROUTE,1,CHRY,120,Notice,2016,TRUE,1/1/2016 3:30,TICKET - NO TOW
,,,,,,,,,,9090LY,,,,,,1/5/2016 0:00,,,-87.7088949,41.9800071,1/5/2016 3:24,5412,N,KEDZIE AV,KEDZIE AVE,5412 N KEDZIE AV,IL,964060,3-7 AM SNOW ROUTE,17,MERC,60,Paid,2016,TRUE,1/5/2016 3:24,TICKET - NO TOW
,,,,,,,,,,V944187,,,,,,1/4/2016 0:00,,,-87.73171,41.94418,1/4/2016 3:37,3451,N,MILWAUKEE,MILWAUKEE AVE,3451 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,17,LNDR,120,Notice,2016,TRUE,1/4/2016 3:37,TICKET - NO TOW
,,,,,,,,,,H825260,,,,,,1/4/2016 0:00,,,-87.7085488,41.9783161,1/4/2016 3:38,5321,N,KEDZIE,KEDZIE AVE,5321 N KEDZIE,IL,964060,3-7 AM SNOW ROUTE,17,CHEV,60,Paid,2016,TRUE,1/4/2016 3:38,TICKET - NO TOW
,,,,,,,,,,L658617,,,,,,1/4/2016 0:00,,,-87.7089149,41.9809153,1/4/2016 3:43,5456,N,KEDZIE,KEDZIE AVE,5456 N KEDZIE,IL,964060,3-7 AM SNOW ROUTE,17,JEEP,60,Paid,2016,TRUE,1/4/2016 3:43,TICKET - NO TOW
,,,,,,,,,,E691328,,,,,,1/4/2016 0:00,,,-87.7089771,41.981491,1/4/2016 3:41,5506,N,KEDZIE,KEDZIE AVE,5506 N KEDZIE,IL,964060,3-7 AM SNOW ROUTE,17,TOYT,60,Paid,2016,TRUE,1/4/2016 3:41,TICKET - NO TOW
,,,,,,,,,,7380684,,,,,,1/6/2016 0:00,,,-87.7565918,41.9633083,1/6/2016 3:47,4535,N,MILWAUKEE AVE,MILWAUKEE AVE,4535 N MILWAUKEE AVE,IL,964060,3-7 AM SNOW ROUTE,16,LINC,60,Paid,2016,TRUE,1/6/2016 3:47,TICKET - NO TOW
,,,,,,,,,,Z471205,,,,,,1/3/2016 0:00,,,-87.61163,41.75163,1/3/2016 4:23,514,E,79TH ST,79TH ST,514 E 79TH ST,IL,964060,3-7 AM SNOW ROUTE,6,MAZD,120,Notice,2016,TRUE,1/3/2016 4:23,TICKET - NO TOW
,,,,,,,,,,1311358,,,,,,1/3/2016 0:00,,,-87.61163,41.75092,1/3/2016 4:25,523,E,79TH ST,79TH ST,523 E 79TH ST,IL,964060,3-7 AM SNOW ROUTE,6,JEEP,60,Paid,2016,TRUE,1/3/2016 4:25,TICKET - NO TOW
,,,,,,,,,,E500627,,,,,,1/3/2016 0:00,,,-87.6110408,41.7510286,1/3/2016 4:29,537,E,79TH ST,79TH ST,537 E 79TH ST,IL,964060,3-7 AM SNOW ROUTE,6,CHEV,60,Paid,2016,TRUE,1/3/2016 4:29,TICKET - NO TOW
,,,,,,,,,,Y748486,,,,,,1/3/2016 0:00,,,-87.6109411,41.7510353,1/3/2016 4:33,545,E,79TH ST,79TH ST,545 E 79TH ST,IL,964060,3-7 AM SNOW ROUTE,6,CHRY,60,Define,2016,TRUE,1/3/2016 4:33,TICKET - NO TOW
,,,,,,,,,,Y773616,,,,,,1/3/2016 0:00,,,-87.67452,42.00976,1/3/2016 3:10,7024,N,CLARK,CLARK ST,7024 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,HOND,60,Paid,2016,TRUE,1/3/2016 3:10,TICKET - NO TOW
,,,,,,,,,,V225921,,,,,,1/3/2016 0:00,,,-87.711832,41.9758549,1/3/2016 4:14,3310,W,FOSTER,FOSTER AVE,3310 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,17,MERZ,60,Paid,2016,TRUE,1/3/2016 4:14,TICKET - NO TOW
,,,,,,,,,,Y801137,,,,,,1/3/2016 0:00,,,-87.711402,41.9758649,1/3/2016 4:16,3306,W,FOSTER,FOSTER AVE,3306 W FOSTER,IL,964060,3-7 AM SNOW ROUTE,17,NISS,60,Define,2016,TRUE,1/3/2016 4:16,TICKET - NO TOW
,,,,,,,,,,R771654,,,,,,1/3/2016 0:00,,,-87.7089179,41.9789223,1/3/2016 4:20,5336,N,KEDZIE,KEDZIE AVE,5336 N KEDZIE,IL,964060,3-7 AM SNOW ROUTE,17,CHEV,60,Paid,2016,TRUE,1/3/2016 4:20,TICKET - NO TOW
,,,,,,,,,,BROCASH,,,,,,1/2/2016 0:00,,,-87.6625734,41.7502451,1/2/2016 5:04,1553,W,79TH ST,79TH ST,1553 W 79TH ST,IL,964060,3-7 AM SNOW ROUTE,6,BMW,60,Paid,2016,TRUE,1/2/2016 5:04,TICKET - NO TOW
,,,,,,,,,,V876006,,,,,,1/1/2016 0:00,,,-87.6493799,41.88228,1/1/2016 3:52,834,W,MADISON,MADISON ST,834 W MADISON,IL,964060,3-7 AM SNOW ROUTE,12,SCIO,120,Notice,2016,TRUE,1/1/2016 3:52,TICKET - NO TOW
,,,,,,,,,,P488302,,,,,,1/1/2016 0:00,,,-87.6499666,41.8818449,1/1/2016 3:56,902,W,MADISON,MADISON ST,902 W MADISON,IL,964060,3-7 AM SNOW ROUTE,12,TOYT,60,Paid,2016,TRUE,1/1/2016 3:56,TICKET - NO TOW
,,,,,,,,,,CORDRJ,,,,,,1/1/2016 0:00,,,-87.65055,41.8818399,1/1/2016 3:58,920,W,MADISON,MADISON ST,920 W MADISON,IL,964060,3-7 AM SNOW ROUTE,12,INFI,60,Paid,2016,TRUE,1/1/2016 3:58,TICKET - NO TOW
,,,,,,,,,,X871698,,,,,,1/2/2016 0:00,,,-87.6540181,41.8815151,1/2/2016 3:24,1047,W,MADISON,MADISON ST,1047 W MADISON,IL,964060,3-7 AM SNOW ROUTE,12,NISS,60,Paid,2016,TRUE,1/2/2016 3:24,TICKET - NO TOW
,,,,,,,,,,Z342782,,,,,,1/2/2016 0:00,,,-87.69893,41.92355,1/2/2016 3:27,2338,N,MILWAUKEE,MILWAUKEE AVE,2338 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,HOND,60,Paid,2016,TRUE,1/2/2016 3:27,TICKET - NO TOW
,,,,,,,,,,424S445,,,,,,1/2/2016 0:00,,,-87.7048499,41.92719,1/2/2016 3:31,2534,N,MILWAUKEE,MILWAUKEE AVE,2534 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,CHEV,120,Notice,2016,TRUE,1/2/2016 3:31,TICKET - NO TOW
,,,,,,,,,,9779172,,,,,,1/3/2016 0:00,,,-87.7007806,41.9251678,1/3/2016 3:18,2411,N,MILWAUKEE,MILWAUKEE AVE,2411 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,HOND,60,Paid,2016,TRUE,1/3/2016 3:18,TICKET - NO TOW
,,,,,,,,,,E228980,,,,,,1/2/2016 0:00,,,-87.70424,41.92744,1/2/2016 15:30,2529,N,MILWAUKEE,MILWAUKEE AVE,2529 N MILWAUKEE,IL,964060,3-7 AM SNOW ROUTE,14,CHEV,60,Dismissed,2016,TRUE,1/2/2016 15:30,TICKET - NO TOW
,,,,,,,,,,V199930,,,,,,1/6/2016 0:00,,,-87.6727,42.00482,1/6/2016 3:03,6745,N,CLARK,CLARK ST,6745 N CLARK,IL,964060,3-7 AM SNOW ROUTE,24,JEEP,60,Paid,2016,TRUE,1/6/2016 3:03,TICKET - NO TOW
